ETL Name,Session Name,Session Seq,Mapping Name,Mapping Seq,Source Name,Source Seq,Target Name,Target Seq,Query Type,Tables Referred
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_BOOKINGS_PARTY_ENRICH,1,WI_DRR_FIN_ADJ_RULE3_PARTY_SAV1,1,Sql Query,$$STGDB.WI_DRR_BOOKINGS_PARTY_ENRICH
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_BOOKINGS_PARTY_ENRICH,1,WI_DRR_FIN_ADJ_RULE3_PARTY_SAV1,1,Sql Query,$$STGDB.WI_FIN_ADJ_BOOKINGS_ALL
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_BOOKINGS_PARTY_ENRICH,1,WI_DRR_FIN_ADJ_RULE3_PARTY_SAV1,1,Sql Query,$$STGDB.WI_DRR_SYSVIEW_PARTY
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_BOOKINGS_PARTY_ENRICH,1,WI_DRR_FIN_ADJ_RULE3_PARTY_SAV1,1,TgtPre SQL,$$STGDB.WI_DRR_FIN_ADJ_RULE3_PARTY_SAV
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_FIN_ADJ_RULE3_PARTY_SAV,2,WI_DRR_SALES_ACNT_MEASURE_FNL,2,Sql Query,$$STGDB.WI_DRR_FIN_ADJ_RULE3_PARTY_SAV
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_FIN_ADJ_RULE3_PARTY_SAV,2,WI_DRR_SALES_ACNT_MEASURE_FNL,2,TgtPre SQL,$$STGDB.WI_DRR_SALES_ACNT_MEASURE_FNL
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_FIN_ADJ_RULE3_PARTY_SAV,2,WI_DRR_SALES_ACNT_MEASURE_FNL,2,TgtPost SQL,$$STGDB.WI_DRR_BOOKINGS_PARTY_ENRICH
wf_DRR_FA_PARTY_SAV_FNL.xml,s_m_DRR_FA_PARTY_SAV_FNL,1,m_DRR_FA_PARTY_SAV_FNL,1,SQ_WI_DRR_FIN_ADJ_RULE3_PARTY_SAV,2,WI_DRR_SALES_ACNT_MEASURE_FNL,2,TgtPost SQL,$$STGDB.WI_DRR_SALES_ACNT_MEASURE_FNL
